source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
2026.05.14_permeability,CTL_FL37_device1_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rtx_Lena_FL37_device4_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rtx_Lena_FL37_device4/P 1,Dextran 1,3.0,0.0,"(3, 39, 512, 512)",12313311.0,60708775.0,9840423.0,57911032.0,131013088.52704175,0.4935829251311546,134419692.58512706,4770224.7315310035,0.953915344198594,360.0,0.003102670698134808,3.102670698134808e-07,False,57911032.0,58873448.0,60708775.0
2026.05.14_permeability,Rtx_Lena_FL37_device4/P 2,Dextran 1,3.0,0.0,"(3, 32, 512, 512)",26801835.0,121521050.0,24756542.0,110488429.0,124728817.80350363,0.5773147583007813,91321120.31105235,4415552.047758823,0.9092122640480805,360.0,-0.0002599897243842338,-2.5998972438423384e-08,False,110488429.0,121006821.0,121521050.0
2026.05.14_permeability,Rtx_Lena_FL37_device4/P 3,Dextran 1,3.0,0.0,"(3, 34, 512, 512)",19795119.0,163622386.0,14637797.0,149277731.0,104151463.69163053,0.44993316650390625,127330612.85967945,1774828.3295450509,0.9123307308328825,360.0,0.00506485708062475,5.06485708062475e-07,False,149277731.0,155612867.0,163622386.0
2026.05.14_permeability,Rtx_Lena_FL37_device4/P 4,Dextran 1,3.0,0.0,"(3, 27, 512, 512)",14071727.0,46112500.0,8415026.0,39911879.0,45058954.9479282,0.2474417605642545,137040278.605769,1307428.578149064,0.8655327514231499,360.0,0.03479922558086992,3.4799225580869918e-06,False,39911879.0,43428422.0,46112500.0
2026.05.14_permeability,CTL_FL37_device2_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,CTL_FL37_device2/P 1,Dextran 1,3.0,0.0,"(3, 20, 512, 512)",3601104.0,11001504.0,2847988.0,12013465.0,18748578.832006127,0.13805736194957385,117054239.41142908,1096144.7215237892,1.0919838778407025,360.0,0.035094169605938766,3.5094169605938767e-06,False,12013465.0,10921737.0,11001504.0
2026.05.14_permeability,CTL_FL37_device2/P 2,Dextran 1,3.0,0.0,"(3, 12, 512, 512)",1214753.0,5892849.0,974075.0,8156710.0,29621953.937036034,0.3691341693584736,50625165.93408476,1034333.5841190795,1.3841708823694616,360.0,0.013389191173505066,1.3389191173505067e-06,False,8156710.0,7361883.0,5892849.0
2026.05.14_permeability,CTL_FL37_device2/P 3,Dextran 1,3.0,0.0,"(3, 19, 512, 512)",6596793.0,11800568.0,5945728.0,11029627.0,12221438.42487932,0.09427942548479352,117408524.44385427,881003.8187422965,0.9346691616878103,360.0,0.016025982890698023,1.6025982890698025e-06,True,11029627.0,10705395.0,11800568.0
