,label,cell_area_pixel,nuclear_area_pixel,filename,cell_type,treatment,timepoint,YAP_cell,YAP_nucleus,YAP_nucleus/cell,GFP_cell,GFP_nucleus,GFP_nucleus/cell,nuc/cell_area
4,21,108721.0,33663.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,7793297.0,3653096.0,0.46874846422508987,1033522.0,193125.0,0.18686104408033888,0.3096273948915113
5,22,84181.0,25724.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,5052982.0,1976831.0,0.3912206692998313,335492.0,95667.0,0.28515434049098043,0.3055796438626293
6,23,161463.0,33012.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,9115065.0,3715006.0,0.4075676915085082,14425920.0,5847232.0,0.4053281870411038,0.20445550993106779
7,24,113632.0,27945.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,6497062.0,1742420.0,0.26818583538220814,330231.0,82769.0,0.25063970372254574,0.24592544353703183
8,26,105398.0,23351.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,6133378.0,2194494.0,0.3577953290992337,2840339.0,1433809.0,0.5048020676405176,0.22155069356154766
9,30,100205.0,24044.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,5422340.0,1824000.0,0.33638613587491745,2669532.0,1199563.0,0.4493532948846464,0.23994810638191708
10,31,151234.0,38984.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,7597665.0,2707833.0,0.35640331601880315,668661.0,132549.0,0.1982304934787583,0.2577727230649193
11,32,185710.0,32513.0,L_NLS_1hrBleb_Composite_1.tif,L_LNS,blebbistatin,1hr,5750875.0,1877567.0,0.3264837090008042,1219565.0,502053.0,0.4116656348780098,0.17507404017015776
0,6,62318.0,19381.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,4596152.0,1606570.0,0.3495467512823771,207186.0,77782.0,0.3754211191875899,0.31100163676626336
1,8,107955.0,31228.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,8827448.0,2912889.0,0.32998087329429754,334827.0,90816.0,0.27123260668942467,0.28926867676346624
2,12,121847.0,31545.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,12487332.0,4491194.0,0.3596600138444305,2158075.0,1011351.0,0.4686357054319243,0.25889024760560375
3,16,102624.0,23906.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,9177280.0,3085349.0,0.33619427542801356,464717.0,106999.0,0.2302455042531261,0.23294745868412847
4,18,141117.0,37632.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,9980232.0,3861535.0,0.38691836021447196,1398604.0,600977.0,0.4296977557621743,0.2666723357214226
5,21,131335.0,31930.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,7796056.0,2392685.0,0.3069096733014745,1237443.0,339104.0,0.2740360566102843,0.2431187421479423
6,27,144116.0,34572.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,15792543.0,5927115.0,0.3753109932960132,411140.0,121617.0,0.29580434888359197,0.23989008853978738
7,29,52692.0,14570.0,L_NLS_1hrBleb_Composite_10.tif,L_LNS,blebbistatin,1hr,5628645.0,2277762.0,0.40467323840817815,1822359.0,946108.0,0.5191666406015499,0.2765125635770136
0,5,115232.0,25857.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,7518898.0,2279072.0,0.30311250398662143,2448254.0,837573.0,0.34211033659089296,0.2243907942238267
1,8,193807.0,34871.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,9245773.0,2904196.0,0.3141106752242349,2216736.0,374151.0,0.1687846455328916,0.17992642164627698
2,9,143740.0,30563.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,8763312.0,2577788.0,0.2941568210740414,1547799.0,370790.0,0.23955952937041566,0.2126269653541116
3,10,97975.0,28552.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,7068591.0,3246080.0,0.4592258909873269,853107.0,291951.0,0.3422208468574282,0.29142128093901504
4,15,116670.0,27602.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,9537809.0,3003220.0,0.31487525069961037,1151572.0,308159.0,0.2675985522398947,0.23658181194823005
5,16,140880.0,32296.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,8556792.0,3010982.0,0.35188210721962154,1273169.0,332386.0,0.2610698186964967,0.22924474730266894
6,17,138530.0,33901.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,9025619.0,3309302.0,0.3666565140850727,1484548.0,345277.0,0.23258055650608805,0.24471955533097525
7,18,76631.0,26038.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,6709462.0,2614414.0,0.389660750742757,831330.0,323240.0,0.38882272984254146,0.3397841604572562
8,19,138459.0,29435.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,9540065.0,2999352.0,0.3143953421701005,1319506.0,305061.0,0.23119334053804985,0.212590008594602
9,20,70574.0,14550.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,7793251.0,2003855.0,0.2571269679367442,864602.0,223612.0,0.2586299823502606,0.20616657692634682
10,21,36453.0,10718.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,2406639.0,691667.0,0.28739956428861996,350107.0,114852.0,0.32804828238224315,0.2940224398540586
11,22,98889.0,35316.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,10760353.0,4861629.0,0.4518094341328765,1099723.0,443000.0,0.4028287123211936,0.3571276886205746
12,25,89023.0,29748.0,L_NLS_1hrBleb_Composite_2.tif,L_LNS,blebbistatin,1hr,8788227.0,3995281.0,0.4546174103149589,921235.0,360332.0,0.3911401542494586,0.3341608348404345
0,7,276449.0,29034.0,L_NLS_1hrBleb_Composite_3.tif,L_LNS,blebbistatin,1hr,19669028.0,3779178.0,0.19213852357116987,1934881.0,240431.0,0.12426138868488552,0.10502479661709754
1,9,199152.0,35166.0,L_NLS_1hrBleb_Composite_3.tif,L_LNS,blebbistatin,1hr,12069840.0,3390790.0,0.2809308159843047,11234017.0,5390960.0,0.4798782127532832,0.17657869366112317
2,13,115734.0,34136.0,L_NLS_1hrBleb_Composite_3.tif,L_LNS,blebbistatin,1hr,8328107.0,3231594.0,0.38803463980469993,862849.0,275022.0,0.3187371139098498,0.2949522180171773
3,16,84626.0,31694.0,L_NLS_1hrBleb_Composite_3.tif,L_LNS,blebbistatin,1hr,5620363.0,2502524.0,0.4452602082819206,662900.0,239374.0,0.3611012219037562,0.37451846950109896
4,18,17812.0,9801.0,L_NLS_1hrBleb_Composite_3.tif,L_LNS,blebbistatin,1hr,1118779.0,526209.0,0.47034222129660996,135850.0,80108.0,0.5896797938903202,0.5502470244778801
0,3,127104.0,32365.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8500140.0,2821579.0,0.33194500325876986,325442.0,96737.0,0.29724805034384005,0.2546340005035247
1,4,138179.0,31060.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,10363693.0,2813377.0,0.2714647182235136,354506.0,89453.0,0.2523314132906072,0.2247809001367791
2,5,121937.0,31236.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,7654835.0,2424045.0,0.31666848468974185,308446.0,88168.0,0.28584582066228775,0.25616506884702755
3,10,113814.0,31440.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8363517.0,2553782.0,0.3053478578449712,327040.0,99952.0,0.3056262230919765,0.276240181348516
4,12,52379.0,18320.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,6450004.0,2944591.0,0.45652545331754835,224678.0,73705.0,0.3280472498419961,0.34975849099830086
5,13,116175.0,19965.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,6603362.0,1408979.0,0.21337297576598102,286124.0,54481.0,0.19041045141267424,0.17185280826339575
6,16,97287.0,30261.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,6947482.0,2651407.0,0.3816356775015754,418538.0,162513.0,0.3882873239705833,0.3110487526596565
7,17,106449.0,30919.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8711698.0,2603348.0,0.2988335913389101,423463.0,171108.0,0.4040683601636979,0.2904583415532321
8,18,105753.0,32496.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8918535.0,3597070.0,0.40332520980183406,1789581.0,789275.0,0.4410389918086971,0.3072820629202008
9,19,90459.0,37838.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,9018406.0,4159637.0,0.4612386046935567,547638.0,150775.0,0.2753187324473466,0.41828894858444154
10,20,52464.0,36920.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,7237160.0,5739298.0,0.7930317970032443,206593.0,155775.0,0.7540187712071561,0.7037206465385788
11,21,39925.0,12687.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,2334801.0,682273.0,0.2922189085922098,121271.0,38273.0,0.31559894781110076,0.3177708202880401
12,22,72459.0,34874.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,7308109.0,4066108.0,0.5563830533999972,231769.0,121382.0,0.523719738187592,0.48129286907078483
13,23,104722.0,36355.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,10761280.0,4866844.0,0.45225512206726337,358910.0,129648.0,0.3612270485637068,0.3471572353469185
14,26,95184.0,31818.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8819532.0,2933688.0,0.3326353371131257,281374.0,100903.0,0.35860811588846164,0.3342788703983863
15,27,111097.0,34551.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,7228928.0,3255021.0,0.45027713652702034,335856.0,127812.0,0.3805559525510933,0.31099849680909475
16,32,186291.0,31249.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,12520194.0,4332275.0,0.34602299293445454,456062.0,103180.0,0.22624116896386895,0.1677429398092232
17,34,107439.0,35694.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,8861035.0,3240013.0,0.36564724098257145,457073.0,188869.0,0.4132140817768715,0.33222572808756595
18,35,59491.0,11189.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,4177231.0,930379.0,0.22272625095428047,282192.0,64186.0,0.22745506605431762,0.18807886907263283
19,37,83283.0,25803.0,L_NLS_1hrBleb_Composite_4.tif,L_LNS,blebbistatin,1hr,6593294.0,2101480.0,0.3187299095110881,355248.0,98254.0,0.2765786155024096,0.30982313317243615
0,7,79793.0,23246.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,6074696.0,1925225.0,0.316925324328987,301509.0,80655.0,0.2675044526034049,0.2913288133044252
1,8,133040.0,27028.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,9126831.0,3500243.0,0.38351131953686884,355688.0,92566.0,0.2602449337621736,0.20315694527961514
2,9,83678.0,31618.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,7971482.0,2985931.0,0.37457664710275956,800474.0,230391.0,0.2878182177060092,0.3778531991682402
3,10,136282.0,38430.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,9931937.0,3326382.0,0.3349177506864975,458849.0,124898.0,0.27219847923826795,0.28198881730529346
4,11,50821.0,24192.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,4615970.0,2073553.0,0.4492128415046025,2635852.0,1672907.0,0.6346741015808172,0.4760236909938805
5,15,80284.0,24440.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,7657867.0,2560447.0,0.3343551148119966,2269479.0,1063404.0,0.46856745534988425,0.30441931144437245
6,18,74475.0,25964.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,4931359.0,1876152.0,0.38045333953581556,227596.0,88982.0,0.3909646918223519,0.34862705605908023
7,19,32398.0,13265.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,2718799.0,942967.0,0.3468321858291106,978700.0,374494.0,0.3826443241034025,0.4094388542502624
8,20,63659.0,25067.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,8085949.0,3247997.0,0.4016840818560691,419187.0,117778.0,0.2809676826809992,0.39376993041046826
9,22,56803.0,23706.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,6003845.0,2018930.0,0.33627283848933476,1633736.0,862874.0,0.5281599964743385,0.4173371124764537
10,24,64212.0,22037.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,5749090.0,1871372.0,0.3255075151023901,1208248.0,597354.0,0.4943968456806881,0.34319130380614216
11,25,14427.0,3248.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,1129809.0,250812.0,0.22199504518020302,58133.0,14493.0,0.24930762217673266,0.22513343037360506
12,26,117195.0,37206.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,8957086.0,3057980.0,0.3414034430393992,625312.0,184943.0,0.29576115603090936,0.3174708818635607
13,27,105162.0,39330.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,12520443.0,4928501.0,0.39363631143083355,4116721.0,1613004.0,0.3918176626494727,0.37399440862669026
14,28,102079.0,26917.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,9527310.0,2794897.0,0.293356361869195,443424.0,108061.0,0.24369677780183302,0.26368792797735086
15,29,86487.0,11351.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,5744717.0,851289.0,0.14818641196772617,235292.0,33399.0,0.1419470275232477,0.131245158231873
16,31,79003.0,22348.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,7653284.0,2513866.0,0.32846892915511827,899561.0,318699.0,0.3542828112823922,0.2828753338480817
17,34,148509.0,31682.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,9001919.0,2278914.0,0.2531586876087199,758558.0,103047.0,0.13584590763000323,0.2133338720212243
18,36,187861.0,27021.0,L_NLS_1hrBleb_Composite_5.tif,L_LNS,blebbistatin,1hr,10324615.0,1764515.0,0.17090370924242695,488553.0,79426.0,0.16257396843331226,0.14383506954610056
0,4,28358.0,14763.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,1501676.0,795174.0,0.5295243447987449,212493.0,93898.0,0.44188749747050493,0.5205938359545808
1,5,63936.0,31657.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,3475382.0,1612149.0,0.4638767767111644,354370.0,182401.0,0.5147190789288032,0.49513576076076077
2,7,66994.0,23467.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,4303061.0,1590779.0,0.36968544020175403,688212.0,234606.0,0.3408920507053059,0.3502851001582231
3,8,76432.0,24790.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,4931180.0,1758831.0,0.3566754813249567,868599.0,129492.0,0.14908145185522895,0.32434059032865814
4,10,83224.0,34051.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,6102556.0,2872539.0,0.47071079724626863,3310342.0,1847961.0,0.5582386955788858,0.40914880322983754
5,12,91295.0,35116.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,5624302.0,2056934.0,0.3657225376588953,751410.0,273649.0,0.36418067366683965,0.38464318965989375
6,13,95786.0,27839.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,4441254.0,1400446.0,0.31532670727681866,673439.0,105632.0,0.156854592620861,0.29063746267721796
7,14,186130.0,30029.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,6649488.0,2099900.0,0.31579875021956577,425735.0,82436.0,0.19363218903778173,0.16133347660237468
8,18,55037.0,22981.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,4092021.0,1880762.0,0.4596168983492509,2803501.0,1498855.0,0.5346368701134759,0.41755546268873667
9,19,81873.0,32438.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,5335480.0,2709315.0,0.5077921761491,7016058.0,4054678.0,0.5779139796164741,0.3961989911203938
10,20,136664.0,33257.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,4989023.0,1722077.0,0.34517319322841367,5353346.0,2732231.0,0.5103781821686848,0.24334865070537962
11,21,47633.0,26881.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,3222058.0,1837522.0,0.5702945136307291,678764.0,316738.0,0.4666393621347037,0.5643356496546512
12,24,165186.0,33675.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,7881388.0,2278292.0,0.2890724324192642,1148597.0,400237.0,0.3484572918090505,0.20386110203043842
13,25,86050.0,31057.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,2549509.0,1130349.0,0.44335948608143766,441073.0,182257.0,0.41321277883706325,0.360918070889018
14,26,164556.0,37603.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,5830803.0,1695068.0,0.29070918705365284,476233.0,112460.0,0.23614491225933523,0.22851187437711173
15,29,139661.0,30979.0,L_NLS_1hrBleb_Composite_6.tif,L_LNS,blebbistatin,1hr,5551657.0,1610479.0,0.2900897876075557,325507.0,81859.0,0.25148153495930964,0.22181568225918474
0,7,194413.0,24548.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,8569843.0,2247773.0,0.26228870237179375,658331.0,103289.0,0.15689523962869742,0.12626727636526364
1,8,53133.0,6485.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,1535161.0,207950.0,0.1354581050456597,519616.0,93231.0,0.17942288151250155,0.122052208608586
2,12,220784.0,37843.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,10183087.0,2156735.0,0.21179579434016424,757696.0,143194.0,0.18898608412872708,0.17140281904485832
3,16,149502.0,31963.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,9963714.0,3319959.0,0.33320496754523465,735251.0,139511.0,0.1897460867105247,0.2137964709502214
4,17,93608.0,31012.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,9092325.0,2932174.0,0.3224889123519012,518083.0,189016.0,0.3648372944103551,0.3312964703871464
5,18,109276.0,34339.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,6494480.0,2496183.0,0.3843545595644301,552004.0,137325.0,0.24877537119296236,0.31424100442915187
6,19,318150.0,35177.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,10567218.0,2206875.0,0.20884162700154382,864792.0,124690.0,0.14418496008288698,0.11056734244853057
7,22,101813.0,29096.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,8507013.0,3222055.0,0.3787528007774292,430987.0,133090.0,0.30880281771839985,0.28577882981544594
8,23,66340.0,25047.0,L_NLS_1hrBleb_Composite_7.tif,L_LNS,blebbistatin,1hr,7685883.0,3264669.0,0.4247617352488972,740023.0,363557.0,0.49127797379270643,0.3775550195960205
