gene_ID,n_cells,n_states,pct_cells_covered
002000100020000000,3,469,82.88284001142095
300201000000000000,3,470,82.89711620824212
000100200010000000,3,471,82.9113924050633
200000300000000000,3,472,82.92566860188445
001000300010000000,3,473,82.93994479870562
210011000100000000,3,474,82.9542209955268
000000000002000000,3,475,82.96849719234795
000012000000000000,3,476,82.98277338916913
000000100101000000,3,477,82.9970495859903
500000000000000000,3,478,83.01132578281145
200202000000000000,3,479,83.02560197963263
300211010000000000,3,480,83.0398781764538
000110000000001000,3,481,83.05415437327495
400001000000000000,3,482,83.06843057009613
000000000100100000,3,483,83.0827067669173
100000000000100010,3,484,83.09698296373845
001000200010000000,3,485,83.11125916055963
300100000000000010,3,486,83.1255353573808
001000100010010000,3,487,83.13981155420196
100201000000000010,3,488,83.15408775102313
200111010000000000,3,489,83.1683639478443
100112000001000000,3,490,83.18264014466546
100020000000100000,3,491,83.19691634148663
300011000000000010,3,492,83.2111925383078
300001100000000000,3,493,83.22546873512896
300010200000000000,3,494,83.23974493195013
200011010000000000,3,495,83.2540211287713
000211000000000000,3,496,83.26829732559246
210101000000000000,3,497,83.28257352241363
200022000000000000,3,498,83.2968497192348
100122000000000000,3,499,83.31112591605596
100000010000000001,3,500,83.32540211287713
200000000000010000,3,501,83.3396783096983
000001001000000000,3,502,83.35395450651946
002000000000020100,3,503,83.36823070334063
100012000000000000,3,504,83.3825069001618
300120010000000000,3,505,83.39678309698296
200101010000000000,3,506,83.41105929380413
010200100000000000,2,507,83.42057675835157
100000010101000000,2,508,83.43009422289902
000000000001000010,2,509,83.43961168744646
300101100000100000,2,510,83.44912915199392
010100000100000000,2,511,83.45864661654136
000012000000100000,2,512,83.4681640810888
200100100000000001,2,513,83.47768154563624
100000100011000000,2,514,83.48719901018369
000011100100000000,2,515,83.49671647473113
100100100000100000,2,516,83.50623393927857
000000000100000001,2,517,83.51575140382602
000000210000000000,2,518,83.52526886837346
000010100000000001,2,519,83.53478633292092
110000200100000000,2,520,83.54430379746836
000000010000100000,2,521,83.5538212620158
100000100000200000,2,522,83.56333872656325
000030000000000000,2,523,83.57285619111069
200110000000100000,2,524,83.58237365565813
200020100000001000,2,525,83.59189112020557
000220000000000100,2,526,83.60140858475302
200111010001000000,2,527,83.61092604930046
100100000000000020,2,528,83.62044351384792
002000100010010000,2,529,83.62996097839536
110020010201000000,2,530,83.6394784429428
200111100000000000,2,531,83.64899590749025
200001010002000000,2,532,83.65851337203769
000100200000100000,2,533,83.66803083658513
200100000010000000,2,534,83.67754830113257
000110110000000000,2,535,83.68706576568002
000110010000001000,2,536,83.69658323022746
001000200000010000,2,537,83.70610069477492
210100010000000000,2,538,83.71561815932236
000110001000000000,2,539,83.7251356238698
000111100000000000,2,540,83.73465308841725
100101000000100000,2,541,83.74417055296469
000010010100000000,2,542,83.75368801751213
100200010010000000,2,543,83.76320548205958
