gene_ID,n_cells,cluster_id,nearest_neighbor_hamming
100001100000000000,37,15,0.05555555555555555
100000000000000010,37,18,0.05555555555555555
110100100000000000,36,9,0.05555555555555555
100000000000000001,36,16,0.05555555555555555
100110010000000000,35,20,0.05555555555555555
000011000000000000,35,15,0.05555555555555555
100010000000100000,34,17,0.05555555555555555
100100110000000000,34,20,0.05555555555555555
100100000001000000,34,10,0.05555555555555555
000110100000000000,32,20,0.05555555555555555
000000100010000000,32,1,0.05555555555555555
100101010000000000,31,19,0.05555555555555555
010100000000000000,30,9,0.05555555555555555
110100000000000000,30,9,0.05555555555555555
000010010000000000,29,20,0.05555555555555555
100100000000000010,29,18,0.05555555555555555
000000001000000000,28,12,0.05555555555555555
000000100100000000,28,6,0.05555555555555555
000100000000000010,27,18,0.05555555555555555
100000010001000000,27,10,0.05555555555555555
000000110000000000,27,20,0.05555555555555555
110000110000000000,26,9,0.05555555555555555
000000000000001000,26,13,0.05555555555555555
100100000000100000,25,17,0.05555555555555555
100000100100000000,24,6,0.05555555555555555
000001100000000000,24,15,0.05555555555555555
000100000000100000,23,17,0.05555555555555555
001000100010000000,22,1,0.05555555555555555
000100000010000000,22,1,0.05555555555555555
100010000100000000,22,6,0.05555555555555555
000000100000100000,22,17,0.05555555555555555
100000100000100000,21,17,0.05555555555555555
100001010000000000,21,14,0.05555555555555555
110000010000000000,21,9,0.05555555555555555
100100100100000000,21,6,0.05555555555555555
100000000000000100,20,2,0.05555555555555555
100100000100000000,20,6,0.05555555555555555
000010000000100000,19,17,0.05555555555555555
000000100000000100,19,2,0.05555555555555555
101000000000000000,19,3,0.05555555555555555
000111000000000000,19,15,0.05555555555555555
000100000100000000,19,6,0.05555555555555555
100000001000000000,19,12,0.05555555555555555
100000100010000000,18,1,0.05555555555555555
100011100000000000,18,15,0.05555555555555555
100110000000100000,18,17,0.05555555555555555
000101010000000000,18,19,0.05555555555555555
001000000010010000,18,3,0.05555555555555555
000000010001000000,17,10,0.05555555555555555
100100100000100000,17,17,0.05555555555555555
100111100000000000,17,15,0.05555555555555555
100011010000000000,17,14,0.05555555555555555
000110010000000000,16,20,0.05555555555555555
100111010000000000,16,14,0.05555555555555555
000100110000000000,16,20,0.05555555555555555
000000100000000010,15,18,0.05555555555555555
010100100000000000,15,9,0.05555555555555555
100100000010000000,15,1,0.05555555555555555
110100010000000000,15,9,0.05555555555555555
000000100000000001,15,16,0.05555555555555555
010000010000000000,15,9,0.05555555555555555
100010110000000000,15,20,0.05555555555555555
000010000100000000,15,6,0.05555555555555555
100000000000001000,15,13,0.05555555555555555
100100100000000010,15,18,0.05555555555555555
110010000000000000,15,8,0.05555555555555555
100100101000000000,15,12,0.05555555555555555
100010000001000000,15,10,0.05555555555555555
100010000000000010,15,18,0.05555555555555555
100100000000000001,14,16,0.05555555555555555
100001000000000010,14,15,0.05555555555555555
000100001000000000,14,12,0.05555555555555555
110000100100000000,14,6,0.05555555555555555
001000000000010100,14,2,0.05555555555555555
110110000000000000,14,8,0.05555555555555555
001000100000000100,13,2,0.05555555555555555
100001000001000000,13,14,0.05555555555555555
100000100001000000,13,10,0.05555555555555555
000101100000000000,13,15,0.05555555555555555
100100100001000000,13,10,0.05555555555555555
100100000000001000,13,13,0.05555555555555555
000100100010000000,13,1,0.05555555555555555
010010000000000000,13,9,0.05555555555555555
110001100000000000,13,9,0.05555555555555555
000000000010010000,13,3,0.05555555555555555
110101000000000000,13,9,0.05555555555555555
001000000000000100,13,2,0.05555555555555555
110010100000000000,12,8,0.05555555555555555
100101000000000010,12,15,0.05555555555555555
001000100010010000,12,3,0.05555555555555555
000100100000100000,12,17,0.05555555555555555
110001000000000000,12,9,0.05555555555555555
100110110000000000,11,20,0.05555555555555555
000100000001000000,11,10,0.05555555555555555
100010100000100000,11,17,0.05555555555555555
110100110000000000,11,9,0.05555555555555555
